comment_id,post_id,post_author_id,user_id,username,parent_comment_id,created_at,period,commenter_cluster,post_author_cluster,same_cluster_as_post_author,text
c0003316,p001209,u0111,u0245,Everyday0245,c0003315,2026-04-26 21:08:22,after_policy,C5_general_public,C5_general_public,1,Exactly. The point about question connects directly to online debate.
c0003317,p001209,u0111,u0195,User0195,,2026-04-26 22:48:22,after_policy,C5_general_public,C5_general_public,1,This matches what I have seen about online debate and personal experience.
c0003318,p001209,u0111,u0340,Data0340,c0003313,2026-04-26 19:20:22,after_policy,C3_privacy_skeptics,C5_general_public,0,I disagree; this ignores user consent and exaggerates encryption.
c0003319,p001210,u0047,u0149,Trust0149,,2026-03-30 00:20:56,after_policy,C1_pro_policy,C3_privacy_skeptics,0,"You are missing the concern about verified sources, especially after the law passed."
c0003320,p001211,u0279,u0142,Liberty0142,,2026-04-09 18:03:33,after_policy,C2_anti_policy,C2_anti_policy,1,Exactly. The point about bad policy connects directly to government overreach.
c0003321,p001211,u0279,u0177,OpenNet0177,c0003320,2026-04-09 10:26:33,after_policy,C2_anti_policy,C2_anti_policy,1,This matches what I have seen about open internet and government overreach.
c0003322,p001211,u0279,u0011,OpenNet0011,,2026-04-09 12:36:33,after_policy,C2_anti_policy,C2_anti_policy,1,I agree that open internet and individual liberty are central here.
c0003323,p001212,u0165,u0089,Cipher0089,,2026-03-18 19:10:58,after_policy,C3_privacy_skeptics,C3_privacy_skeptics,1,I agree that surveillance risk and privacy are central here.
c0003324,p001212,u0165,u0103,Update0103,,2026-03-18 16:03:58,after_policy,C4_neutral_news,C3_privacy_skeptics,0,This is exactly why the debate is polarized around lawmakers.
c0003325,p001212,u0165,u0337,Rights0337,,2026-03-18 22:46:58,after_policy,C3_privacy_skeptics,C3_privacy_skeptics,1,Exactly. The point about data rights connects directly to privacy safeguards.
c0003326,p001212,u0165,u0005,Data0005,,2026-03-19 02:14:58,after_policy,C3_privacy_skeptics,C3_privacy_skeptics,1,This matches what I have seen about privacy and user consent.
c0003327,p001213,u0306,u0047,Privacy0047,,2026-02-09 16:47:02,before_policy,C3_privacy_skeptics,C2_anti_policy,0,I am not convinced because privacy safeguards and oversight gap are still unresolved.
c0003328,p001214,u0115,u0119,Resist0119,,2026-02-08 07:21:39,before_policy,C2_anti_policy,C2_anti_policy,1,I agree that censorship and regulation risk are central here.
c0003329,p001214,u0115,u0025,Civic0025,c0003328,2026-02-08 12:46:39,before_policy,C1_pro_policy,C2_anti_policy,0,The debate before the vote is more complicated than that.
c0003330,p001215,u0042,u0009,Liberty0009,,2026-04-25 10:30:12,after_policy,C2_anti_policy,C2_anti_policy,1,Exactly. The point about platform control connects directly to open internet.
c0003331,p001215,u0042,u0109,Speech0109,c0003330,2026-04-25 07:26:12,after_policy,C2_anti_policy,C2_anti_policy,1,This matches what I have seen about individual liberty and speech rights.
c0003332,p001215,u0042,u0192,Free0192,,2026-04-24 17:57:12,after_policy,C2_anti_policy,C2_anti_policy,1,Exactly. The point about censorship connects directly to open internet.
c0003333,p001216,u0220,u0070,Safety0070,,2026-02-14 05:11:05,before_policy,C1_pro_policy,C2_anti_policy,0,"There is another side to this, especially around accountability."
c0003334,p001216,u0220,u0227,Liberty0227,,2026-02-14 11:45:05,before_policy,C2_anti_policy,C2_anti_policy,1,Exactly. The point about free speech connects directly to censorship.
c0003335,p001216,u0220,u0001,Privacy0001,,2026-02-14 06:14:05,before_policy,C3_privacy_skeptics,C2_anti_policy,0,The debate before the vote is more complicated than that.
c0003336,p001217,u0062,u0075,Free0075,,2026-01-04 16:28:49,before_policy,C2_anti_policy,C5_general_public,0,"There is another side to this, especially around censorship."
c0003337,p001217,u0062,u0184,Social0184,c0003336,2026-01-05 05:41:49,before_policy,C5_general_public,C5_general_public,1,Exactly. The point about social media connects directly to work.
c0003338,p001217,u0062,u0356,Reform0356,,2026-01-04 21:19:49,before_policy,C1_pro_policy,C5_general_public,0,"There is another side to this, especially around community trust."
c0003339,p001217,u0062,u0349,User0349,c0003336,2026-01-04 15:58:49,before_policy,C5_general_public,C5_general_public,1,This matches what I have seen about personal experience and daily life.
c0003340,p001218,u0287,u0213,Policy0213,,2026-03-09 08:37:46,after_policy,C4_neutral_news,C4_neutral_news,1,This matches what I have seen about vote results and policy update.
c0003341,p001218,u0287,u0211,Rights0211,,2026-03-09 04:21:46,after_policy,C3_privacy_skeptics,C4_neutral_news,0,"You are missing the concern about encryption, especially after the law passed."
c0003342,p001219,u0189,u0266,Analyst0266,,2026-02-09 13:15:28,before_policy,C4_neutral_news,C5_general_public,0,I am not convinced because legal text and vote results are still unresolved.
c0003343,p001219,u0189,u0031,Rights0031,c0003342,2026-02-09 18:12:28,before_policy,C3_privacy_skeptics,C5_general_public,0,I am not convinced because data collection and encryption are still unresolved.
c0003344,p001221,u0045,u0286,Speech0286,,2026-02-09 13:52:11,before_policy,C2_anti_policy,C5_general_public,0,"There is another side to this, especially around privacy invasion."
c0003345,p001221,u0045,u0245,Everyday0245,,2026-02-09 22:14:11,before_policy,C5_general_public,C5_general_public,1,I agree that friends and online debate are central here.
c0003346,p001222,u0070,u0016,Reform0016,,2026-04-28 03:59:03,after_policy,C1_pro_policy,C1_pro_policy,1,I agree that misinformation and transparency are central here.
c0003347,p001222,u0070,u0169,Reform0169,c0003346,2026-04-27 16:40:03,after_policy,C1_pro_policy,C1_pro_policy,1,Exactly. The point about protect users connects directly to community trust.
c0003348,p001222,u0070,u0210,Trust0210,,2026-04-28 04:34:03,after_policy,C1_pro_policy,C1_pro_policy,1,I agree that oversight and policy works are central here.
c0003349,p001223,u0327,u0328,Brief0328,,2026-03-23 19:12:36,after_policy,C4_neutral_news,C4_neutral_news,1,I agree that policy update and analysis are central here.
c0003350,p001223,u0327,u0302,Civil0302,,2026-03-24 15:46:36,after_policy,C3_privacy_skeptics,C4_neutral_news,0,"You are missing the concern about data collection, especially after the law passed."
c0003351,p001224,u0006,u0360,Cipher0360,,2026-04-20 06:15:40,after_policy,C3_privacy_skeptics,C3_privacy_skeptics,1,This matches what I have seen about civil liberties and privacy safeguards.
c0003352,p001224,u0006,u0078,Safety0078,c0003351,2026-04-20 01:58:40,after_policy,C1_pro_policy,C3_privacy_skeptics,0,I disagree; this ignores digital integrity and exaggerates accountability.
c0003353,p001225,u0322,u0293,Reform0293,,2026-03-13 16:27:51,after_policy,C1_pro_policy,C1_pro_policy,1,I agree that transparency and public safety are central here.
c0003354,p001226,u0153,u0164,OpenNet0164,,2026-04-23 13:19:01,after_policy,C2_anti_policy,C2_anti_policy,1,Exactly. The point about platform control connects directly to privacy invasion.
c0003355,p001226,u0153,u0303,Free0303,c0003354,2026-04-23 14:06:01,after_policy,C2_anti_policy,C2_anti_policy,1,I agree that platform control and online freedom are central here.
c0003356,p001226,u0153,u0310,Free0310,,2026-04-23 09:13:01,after_policy,C2_anti_policy,C2_anti_policy,1,This matches what I have seen about online freedom and surveillance.
c0003357,p001227,u0022,u0312,Policy0312,,2026-03-13 16:30:57,after_policy,C4_neutral_news,C1_pro_policy,0,"You are missing the concern about statement, especially after the law passed."
c0003358,p001227,u0022,u0081,Safety0081,,2026-03-13 17:55:57,after_policy,C1_pro_policy,C1_pro_policy,1,Exactly. The point about accountability connects directly to verified sources.
c0003359,p001227,u0022,u0081,Safety0081,c0003357,2026-03-13 14:04:57,after_policy,C1_pro_policy,C1_pro_policy,1,Exactly. The point about digital integrity connects directly to oversight.
c0003360,p001227,u0022,u0314,Trust0314,c0003358,2026-03-13 06:33:57,after_policy,C1_pro_policy,C1_pro_policy,1,This matches what I have seen about transparency and platform responsibility.
c0003361,p001227,u0022,u0002,Account0002,,2026-03-13 09:55:57,after_policy,C1_pro_policy,C1_pro_policy,1,I agree that community trust and misinformation are central here.
c0003362,p001228,u0220,u0334,Resist0334,,2026-04-05 01:22:10,after_policy,C2_anti_policy,C2_anti_policy,1,This matches what I have seen about speech rights and bad policy.
c0003363,p001228,u0220,u0238,Speech0238,,2026-04-04 20:55:10,after_policy,C2_anti_policy,C2_anti_policy,1,I agree that individual liberty and speech rights are central here.
c0003364,p001228,u0220,u0338,Data0338,c0003363,2026-04-05 01:03:10,after_policy,C3_privacy_skeptics,C2_anti_policy,0,I disagree; this ignores privacy safeguards and exaggerates personal data.
c0003365,p001228,u0220,u0204,Liberty0204,c0003363,2026-04-05 02:14:10,after_policy,C2_anti_policy,C2_anti_policy,1,Exactly. The point about free speech connects directly to individual liberty.
c0003366,p001229,u0061,u0180,Civic0180,,2026-02-11 12:42:58,before_policy,C1_pro_policy,C1_pro_policy,1,This matches what I have seen about platform responsibility and public safety.
c0003367,p001229,u0061,u0154,Free0154,,2026-02-11 20:45:58,before_policy,C2_anti_policy,C1_pro_policy,0,"There is another side to this, especially around bad policy."
c0003368,p001229,u0061,u0237,Civic0237,,2026-02-11 08:24:58,before_policy,C1_pro_policy,C1_pro_policy,1,Exactly. The point about policy works connects directly to oversight.
c0003369,p001229,u0061,u0317,Curious0317,,2026-02-11 02:33:58,before_policy,C5_general_public,C1_pro_policy,0,I am not convinced because friends and wait and see are still unresolved.
c0003370,p001231,u0183,u0240,Update0240,,2026-03-28 04:35:46,after_policy,C4_neutral_news,C2_anti_policy,0,I disagree; this ignores news report and exaggerates statement.
c0003371,p001231,u0183,u0346,Speech0346,,2026-03-27 21:09:46,after_policy,C2_anti_policy,C2_anti_policy,1,This matches what I have seen about censorship and surveillance.
c0003372,p001232,u0272,u0212,Data0212,,2026-04-13 10:38:45,after_policy,C3_privacy_skeptics,C3_privacy_skeptics,1,Exactly. The point about user consent connects directly to encryption.
c0003373,p001232,u0272,u0064,Civil0064,,2026-04-13 02:17:45,after_policy,C3_privacy_skeptics,C3_privacy_skeptics,1,I agree that personal data and encryption are central here.
c0003374,p001232,u0272,u0239,Cipher0239,,2026-04-13 04:20:45,after_policy,C3_privacy_skeptics,C3_privacy_skeptics,1,I agree that personal data and user consent are central here.
c0003375,p001232,u0272,u0131,Rights0131,,2026-04-13 03:26:45,after_policy,C3_privacy_skeptics,C3_privacy_skeptics,1,Exactly. The point about user consent connects directly to privacy safeguards.
c0003376,p001232,u0272,u0031,Rights0031,c0003375,2026-04-13 20:58:45,after_policy,C3_privacy_skeptics,C3_privacy_skeptics,1,I agree that oversight gap and encryption are central here.
c0003377,p001233,u0045,u0290,Social0290,,2026-04-14 07:48:12,after_policy,C5_general_public,C5_general_public,1,This matches what I have seen about daily life and friends.
c0003378,p001233,u0045,u0015,OpenNet0015,c0003377,2026-04-14 00:09:12,after_policy,C2_anti_policy,C5_general_public,0,This is exactly why the debate is polarized around individual liberty.
c0003379,p001233,u0045,u0139,Everyday0139,,2026-04-13 20:33:12,after_policy,C5_general_public,C5_general_public,1,Exactly. The point about question connects directly to mixed feelings.
c0003380,p001233,u0045,u0288,User0288,,2026-04-14 01:15:12,after_policy,C5_general_public,C5_general_public,1,I agree that confused and work are central here.
c0003381,p001233,u0045,u0238,Speech0238,c0003377,2026-04-13 21:30:12,after_policy,C2_anti_policy,C5_general_public,0,"You are missing the concern about platform control, especially after the law passed."
c0003382,p001234,u0211,u0167,Privacy0167,,2026-03-06 16:01:33,after_policy,C3_privacy_skeptics,C3_privacy_skeptics,1,Exactly. The point about oversight gap connects directly to encryption.
c0003383,p001234,u0211,u0309,Rights0309,,2026-03-06 06:56:33,after_policy,C3_privacy_skeptics,C3_privacy_skeptics,1,I agree that encryption and surveillance risk are central here.
c0003384,p001237,u0223,u0296,Liberty0296,,2026-04-04 05:17:20,after_policy,C2_anti_policy,C2_anti_policy,1,Exactly. The point about privacy invasion connects directly to free speech.
c0003385,p001237,u0223,u0342,Safety0342,,2026-04-04 19:33:20,after_policy,C1_pro_policy,C2_anti_policy,0,"You are missing the concern about misinformation, especially after the law passed."
c0003386,p001237,u0223,u0215,OpenNet0215,,2026-04-04 12:45:20,after_policy,C2_anti_policy,C2_anti_policy,1,Exactly. The point about speech rights connects directly to individual liberty.
c0003387,p001237,u0223,u0284,Analyst0284,c0003386,2026-04-04 01:33:20,after_policy,C4_neutral_news,C2_anti_policy,0,"You are missing the concern about lawmakers, especially after the law passed."
c0003388,p001237,u0223,u0055,Resist0055,c0003386,2026-04-04 07:43:20,after_policy,C2_anti_policy,C2_anti_policy,1,Exactly. The point about surveillance connects directly to free speech.
c0003389,p001238,u0124,u0071,Speech0071,,2026-03-12 02:04:25,after_policy,C2_anti_policy,C1_pro_policy,0,This is exactly why the debate is polarized around surveillance.
c0003390,p001238,u0124,u0048,Safety0048,,2026-03-12 16:33:25,after_policy,C1_pro_policy,C1_pro_policy,1,Exactly. The point about platform responsibility connects directly to public safety.
c0003391,p001239,u0085,u0338,Data0338,,2026-01-17 18:58:58,before_policy,C3_privacy_skeptics,C3_privacy_skeptics,1,Exactly. The point about privacy safeguards connects directly to surveillance risk.
c0003392,p001239,u0085,u0277,Rights0277,,2026-01-17 20:22:58,before_policy,C3_privacy_skeptics,C3_privacy_skeptics,1,I agree that civil liberties and privacy are central here.
c0003393,p001239,u0085,u0012,Civil0012,c0003391,2026-01-18 05:36:58,before_policy,C3_privacy_skeptics,C3_privacy_skeptics,1,I agree that oversight gap and data collection are central here.
c0003394,p001239,u0085,u0158,Civil0158,c0003393,2026-01-17 17:43:58,before_policy,C3_privacy_skeptics,C3_privacy_skeptics,1,Exactly. The point about privacy safeguards connects directly to rights protection.
